trip_id,asset_id,driver_id,trip_date,origin_country,origin_city,destination_country,destination_city,product_type,product_description,quantity_kg,quantity_units,client_name,client_type,planned_departure,actual_departure,planned_arrival,actual_arrival,distance_km,fuel_consumed_liters,trip_status,revenue_usd,trip_cost_usd,delay_hours,delay_reason
TRP-2449,AST-012,DRV-065,2024-08-08,Tanzania,Dodoma,Tanzania,Mwanza,Pharmaceuticals,Prescription medications,1299,987,TechHub Rwanda,Wholesale,2024-08-08 08:30:40,2024-08-08 09:06:40,2024-08-08 19:49:10,2024-08-08 20:03:23,557,110.6,Completed,1558.8,334.24,0,None
TRP-2450,AST-116,DRV-122,2024-04-24,Uganda,Gulu,Uganda,Gulu,Industrial,Manufacturing machinery,6710,331,Supermart Kenya,Healthcare,2024-04-24 05:30:29,2024-04-24 05:30:29,2024-04-24 07:48:43,2024-04-24 08:03:55,101,18.9,Completed,671.0,62.66,0,None
TRP-2451,AST-051,DRV-098,2024-09-28,Kenya,Mombasa,Kenya,Eldoret,Industrial,Manufacturing machinery,4818,1054,Industrial Suppliers Uganda,Manufacturing,2024-09-28 07:15:43,2024-09-28 07:39:43,2024-09-28 17:49:43,2024-09-28 17:46:56,573,90.3,Completed,481.8,327.05,0,None
TRP-2452,AST-101,DRV-109,2024-07-15,Ethiopia,Bahir Dar,Ethiopia,Gondar,Agricultural,Fresh produce,989,148,Supermart Kenya,Government,2024-07-15 05:30:01,2024-07-15 05:34:01,2024-07-15 17:13:46,2024-07-15 16:43:53,673,113.5,Completed,148.35,444.39,0,None
TRP-2453,AST-019,DRV-071,2024-08-21,Kenya,Mombasa,Ethiopia,Addis Ababa,Automotive,Car electronics,5556,133,Telecom Solutions Uganda,Government,2024-08-21 08:15:04,2024-08-21 08:36:04,2024-08-22 06:28:32,2024-08-22 06:12:28,1311,211.1,Completed,1555.68,868.88,0,None
TRP-2454,AST-029,DRV-105,2024-08-19,Kenya,Nakuru,Kenya,Kisumu,Pharmaceuticals,Diagnostic supplies,4112,73,Telecom Solutions Kenya,Healthcare,2024-08-19 06:30:16,2024-08-19 06:15:16,2024-08-19 17:57:12,2024-08-19 17:34:04,663,125.2,Completed,4934.4,471.91,0,None
TRP-2455,AST-003,DRV-105,2024-10-20,Kenya,Nakuru,Kenya,Mombasa,Telecommunications,Network equipment,7092,74,AutoParts Plus Rwanda,Manufacturing,2024-10-20 08:45:09,2024-10-20 08:37:09,2024-10-20 19:36:57,2024-10-20 19:11:04,694,123.1,Completed,2836.8,381.1,0,None
TRP-2456,AST-038,DRV-119,2024-11-24,Kenya,Eldoret,Kenya,Mombasa,Pharmaceuticals,Surgical equipment,6118,844,Electronics Hub Uganda,NGO,2024-11-24 07:30:00,2024-11-24 07:20:00,2024-11-24 13:16:56,2024-11-24 13:12:55,285,50.8,Completed,7341.6,172.21,0,None
TRP-2457,AST-107,DRV-004,2024-09-11,Kenya,Mombasa,Kenya,Eldoret,Agricultural,Tea leaves,4702,409,HealthCare Solutions Kenya,Wholesale,2024-09-11 06:00:38,2024-09-11 06:24:38,2024-09-11 18:13:42,2024-09-12 05:20:57,734,143.5,Completed,705.3,447.2,11.1,Driver rest period
TRP-2458,AST-007,DRV-053,2024-10-12,Tanzania,Arusha,Tanzania,Mwanza,Construction,Plumbing supplies,5530,985,Industrial Suppliers Tanzania,E-commerce,2024-10-12 06:45:06,2024-10-12 06:39:06,2024-10-12 18:37:46,2024-10-12 21:19:33,529,94.8,Completed,663.6,296.71,2.7,Road construction
TRP-2459,AST-116,DRV-122,2024-07-30,Uganda,Jinja,Kenya,Eldoret,Industrial,Manufacturing machinery,6662,889,AutoParts Plus Rwanda,Manufacturing,2024-07-30 07:15:22,2024-07-30 07:56:22,2024-07-30 17:56:05,2024-07-30 23:36:19,489,83.5,Completed,666.2,296.19,5.7,Border customs delay
TRP-2460,AST-107,DRV-004,2024-12-08,Kenya,Mombasa,Kenya,Mombasa,Automotive,Motor oils and lubricants,2899,494,Telecom Solutions Uganda,Government,2024-12-08 05:15:32,2024-12-08 05:21:32,2024-12-08 06:48:12,2024-12-08 08:00:23,71,10.9,Completed,811.72,46.92,1.2,Road construction
TRP-2461,AST-044,DRV-001,2024-07-24,Uganda,Kampala,Uganda,Kampala,Pharmaceuticals,Surgical equipment,4935,103,Industrial Suppliers Uganda,Manufacturing,2024-07-24 04:15:11,2024-07-24 04:36:11,2024-07-24 05:56:08,2024-07-24 10:07:00,63,12.2,Completed,5922.0,40.47,4.2,Documentation issue
TRP-2462,AST-115,DRV-054,2025-01-01,Tanzania,Dodoma,Tanzania,Mbeya,Construction,Cement and building materials,1233,411,BuildMart Uganda,Healthcare,2025-01-01 08:45:05,2025-01-01 08:53:05,2025-01-01 14:27:23,2025-01-01 14:37:12,351,66.4,Completed,147.96,223.0,0,None
TRP-2463,AST-100,DRV-054,2024-04-10,Tanzania,Arusha,Tanzania,Mwanza,Telecommunications,Cables and accessories,4775,643,AutoParts Plus Rwanda,Manufacturing,2024-04-10 08:00:53,2024-04-10 08:11:53,2024-04-10 12:38:36,2024-04-10 12:15:26,240,41.0,Completed,1910.0,164.46,0,None
TRP-2464,AST-089,DRV-007,2024-02-06,Kenya,Eldoret,Kenya,Nairobi,FMCG,Personal care products,4353,569,FoodDistributors Kenya,Wholesale,2024-02-06 08:00:47,2024-02-06 08:41:47,2024-02-06 21:34:43,2024-02-06 21:32:44,753,137.6,Completed,1088.25,457.89,0,None
TRP-2465,AST-033,DRV-015,2024-02-21,Uganda,Gulu,Ethiopia,Bahir Dar,Electronics,Home appliances,5131,1158,Industrial Suppliers Ethiopia,Retail,2024-02-21 04:30:43,2024-02-21 04:28:43,2024-02-22 01:04:17,2024-02-22 01:08:56,1081,181.3,Completed,1795.85,667.69,0,None
TRP-2466,AST-037,DRV-101,2024-08-24,Kenya,Eldoret,Kenya,Nairobi,Textiles,Clothing and fabrics,1172,387,Agricultural Traders Ethiopia,Wholesale,2024-08-24 06:00:19,2024-08-24 06:35:19,2024-08-24 18:01:48,2024-08-24 18:28:23,519,83.4,Completed,257.84,282.61,0,None
TRP-2467,AST-045,DRV-099,2024-12-22,Ethiopia,Mekele,Ethiopia,Dire Dawa,Agricultural,Tea leaves,5113,1045,FoodDistributors Kenya,Wholesale,2024-12-22 08:15:58,2024-12-22 08:19:58,2024-12-22 14:55:59,2024-12-22 16:48:33,268,49.4,Completed,766.95,192.64,1.9,Road construction
TRP-2468,AST-048,DRV-034,2024-09-06,Kenya,Kisumu,Kenya,Kisumu,FMCG,Household cleaning items,3643,984,Electronics Hub Tanzania,Retail,2024-09-06 04:15:24,2024-09-06 04:17:24,2024-09-06 05:51:15,2024-09-06 05:48:44,74,11.5,Completed,910.75,43.89,0,None
TRP-2469,AST-101,DRV-109,2024-12-22,Ethiopia,Gondar,Ethiopia,Dire Dawa,Construction,Steel and metal products,826,130,MediSupply Kenya,Retail,2024-12-22 08:30:33,2024-12-22 08:22:33,2024-12-22 18:04:16,2024-12-22 19:24:27,592,94.6,Completed,99.12,344.14,1.3,Traffic congestion
TRP-2470,AST-014,DRV-099,2024-02-29,Ethiopia,Dire Dawa,Ethiopia,Addis Ababa,FMCG,Household cleaning items,4712,319,BuildMart Kenya,NGO,2024-02-29 05:00:16,2024-02-29 05:22:16,2024-02-29 18:33:10,2024-02-29 18:15:35,716,125.7,Completed,1178.0,421.25,0,None
TRP-2471,AST-076,DRV-041,2024-12-24,Kenya,Eldoret,Kenya,Nairobi,Beverages,Bottled water,942,447,Construction Supplies Uganda,E-commerce,2024-12-24 05:45:42,2024-12-24 05:42:42,2024-12-24 17:07:16,2024-12-24 21:45:47,620,104.7,Completed,169.56,456.28,4.6,Documentation issue
TRP-2472,AST-011,DRV-085,2024-10-01,Kenya,Nakuru,Kenya,Mombasa,FMCG,Snacks and confectionery,1112,1018,Industrial Suppliers Kenya,Wholesale,2024-10-01 05:30:47,2024-10-01 05:49:47,2024-10-01 17:03:55,2024-10-01 16:55:36,635,113.6,Completed,278.0,370.19,0,None
TRP-2473,AST-014,DRV-099,2024-09-28,Ethiopia,Gondar,Ethiopia,Mekele,Construction,Steel and metal products,2885,122,MediSupply Kenya,Retail,2024-09-28 04:45:55,2024-09-28 05:24:55,2024-09-28 13:18:05,2024-09-28 13:16:24,417,71.5,Completed,346.2,255.17,0,None
TRP-2474,AST-003,DRV-105,2024-02-23,Kenya,Nairobi,Uganda,Mbarara,Pharmaceuticals,Medical supplies and vaccines,5461,395,Export Corp Ethiopia,Government,2024-02-23 05:30:49,2024-02-23 05:43:49,2024-02-23 21:44:04,2024-02-23 21:35:32,1064,165.0,Completed,6553.2,626.03,0,None
TRP-2475,AST-066,DRV-021,2024-06-14,Tanzania,Arusha,Tanzania,Dar es Salaam,Automotive,Vehicle parts and accessories,3180,1173,Telecom Solutions Uganda,NGO,2024-06-14 08:30:39,2024-06-14 08:54:39,2024-06-14 20:33:42,2024-06-14 20:21:59,727,134.1,Completed,890.4,384.74,0,None
TRP-2476,AST-007,DRV-053,2025-02-07,Tanzania,Dar es Salaam,Tanzania,Arusha,Industrial,Raw materials,4163,321,AgriExport Rwanda,Retail,2025-02-07 08:00:57,2025-02-07 07:56:57,2025-02-08 01:11:10,2025-02-08 01:11:05,779,153.4,Completed,416.3,540.19,0,None
TRP-2477,AST-109,DRV-047,2024-02-16,Kenya,Mombasa,Uganda,Entebbe,Agricultural,Grain and cereals,4524,969,AutoParts Plus Uganda,Government,2024-02-16 05:45:16,2024-02-16 06:07:16,2024-02-17 02:57:40,2024-02-17 02:33:44,1107,179.5,Completed,678.6,752.05,0,None
TRP-2478,AST-097,DRV-130,2024-10-28,Kenya,Mombasa,Kenya,Mombasa,Agricultural,Tea leaves,4287,1115,Retail Solutions Kenya,NGO,2024-10-28 08:30:50,2024-10-28 09:04:50,2024-10-28 11:48:11,2024-10-28 11:36:25,121,23.6,Completed,643.05,72.55,0,None
TRP-2479,AST-038,DRV-119,2024-03-11,Kenya,Nairobi,Kenya,Kisumu,Textiles,Footwear,5324,1103,Electronics Hub Tanzania,NGO,2024-03-11 05:30:18,2024-03-11 06:03:18,2024-03-11 10:18:50,2024-03-11 12:35:46,215,34.4,Completed,1171.28,106.91,2.3,Client unavailable
TRP-2480,AST-067,DRV-060,2024-02-22,Rwanda,Ruhengeri,Rwanda,Ruhengeri,Agricultural,Coffee beans,1701,245,Telecom Solutions Kenya,E-commerce,2024-02-22 07:00:08,2024-02-22 07:13:08,2024-02-22 10:18:14,2024-02-22 11:23:00,88,14.8,Completed,255.15,62.19,1.1,Road construction
TRP-2481,AST-048,DRV-034,2024-01-05,Kenya,Nairobi,Kenya,Nairobi,Beverages,Alcoholic beverages,4751,685,Construction Supplies Kenya,Retail,2024-01-05 04:30:55,2024-01-05 04:36:55,2024-01-05 07:49:09,2024-01-05 09:22:00,101,18.8,Completed,855.18,68.76,1.5,Fuel shortage
TRP-2482,AST-080,DRV-129,2024-08-10,Rwanda,Ruhengeri,Rwanda,Gisenyi,Automotive,Motor oils and lubricants,1152,1077,HealthCare Solutions Kenya,Wholesale,2024-08-10 07:15:13,2024-08-10 07:13:13,2024-08-10 14:50:30,2024-08-10 17:13:12,406,70.5,Completed,322.56,220.8,2.4,Client unavailable
TRP-2483,AST-056,DRV-028,2024-10-25,Uganda,Kampala,Uganda,Gulu,Electronics,Smartphones and tablets,4511,281,Beverage Distributors Tanzania,NGO,2024-10-25 04:15:06,2024-10-25 04:30:06,2024-10-25 17:57:41,2024-10-26 01:39:14,680,110.2,Completed,1578.85,470.97,7.7,Driver rest period
TRP-2484,AST-082,DRV-047,2025-02-04,Kenya,Kisumu,Uganda,Entebbe,Pharmaceuticals,Surgical equipment,4663,891,Electronics Hub Uganda,NGO,2025-02-04 07:45:51,2025-02-04 07:43:51,2025-02-05 03:13:31,2025-02-05 06:51:55,1024,195.2,Completed,5595.6,568.86,3.6,Fuel shortage
TRP-2485,AST-046,DRV-117,2024-04-28,Kenya,Nairobi,Tanzania,Mbeya,Automotive,Motor oils and lubricants,2258,782,FoodDistributors Ethiopia,Wholesale,2024-04-28 07:30:59,2024-04-28 08:14:59,2024-04-28 19:08:38,2024-04-28 19:20:47,706,119.1,Completed,632.24,402.27,0,None
TRP-2486,AST-016,DRV-056,2024-02-12,Uganda,Kampala,Uganda,Entebbe,Telecommunications,Mobile phones,5488,744,HealthCare Solutions Kenya,E-commerce,2024-02-12 05:30:13,2024-02-12 06:10:13,2024-02-12 09:50:31,2024-02-12 09:36:44,248,43.9,Completed,2195.2,145.72,0,None
TRP-2487,AST-019,DRV-071,2024-06-01,Kenya,Kisumu,Kenya,Nakuru,Construction,Electrical fittings,4292,194,AgriExport Uganda,E-commerce,2024-06-01 06:45:25,2024-06-01 06:49:25,2024-06-01 11:18:05,2024-06-01 11:14:24,256,46.9,Completed,515.04,191.47,0,None
TRP-2488,AST-119,DRV-022,2024-12-19,Ethiopia,Mekele,Tanzania,Dar es Salaam,Agricultural,Grain and cereals,4765,996,Electronics Hub Kenya,Retail,2024-12-19 07:45:19,2024-12-19 08:20:19,2024-12-20 05:17:26,2024-12-20 05:31:06,1378,216.4,Completed,714.75,897.9,0,None
TRP-2489,AST-082,DRV-047,2024-03-31,Kenya,Eldoret,Kenya,Nairobi,Pharmaceuticals,Diagnostic supplies,6414,267,Industrial Suppliers Kenya,Manufacturing,2024-03-31 05:45:16,2024-03-31 05:36:16,2024-03-31 19:19:54,2024-03-31 19:26:39,716,114.4,Completed,7696.8,455.17,0,None
TRP-2490,AST-116,DRV-122,2024-11-03,Uganda,Mbarara,Uganda,Jinja,Electronics,Audio equipment,4142,413,Agricultural Traders Uganda,Manufacturing,2024-11-03 07:00:01,2024-11-03 07:31:01,2024-11-03 18:41:19,2024-11-04 02:27:59,555,85.7,Completed,1449.7,360.83,7.8,Driver rest period
TRP-2491,AST-053,DRV-080,2024-07-20,Ethiopia,Bahir Dar,Ethiopia,Gondar,Pharmaceuticals,Surgical equipment,4127,842,Electronics Hub Uganda,Retail,2024-07-20 08:15:30,2024-07-20 08:40:30,2024-07-20 18:42:24,2024-07-20 18:16:34,601,114.0,Completed,4952.4,341.88,0,None
TRP-2492,AST-004,DRV-078,2025-02-09,Tanzania,Dodoma,Tanzania,Arusha,Beverages,Juice products,1010,910,Supermart Kenya,Healthcare,2025-02-09 05:00:19,2025-02-09 05:41:19,2025-02-09 17:08:48,2025-02-09 20:07:17,584,115.7,Completed,181.8,355.5,3.0,Vehicle maintenance issue
TRP-2493,AST-028,DRV-092,2024-10-13,Kenya,Nakuru,Kenya,Kisumu,Automotive,Tires and batteries,6582,653,AgriExport Tanzania,E-commerce,2024-10-13 04:15:37,2024-10-13 04:37:37,2024-10-13 16:21:47,2024-10-13 16:25:44,574,102.1,Completed,1842.96,357.01,0,None
TRP-2494,AST-040,DRV-070,2024-11-04,Kenya,Nairobi,Kenya,Nairobi,Electronics,Home appliances,609,94,AgriExport Uganda,E-commerce,2024-11-04 07:45:55,2024-11-04 07:30:55,2024-11-04 11:02:29,2024-11-04 14:46:55,132,22.1,Completed,213.15,84.46,3.7,Documentation issue
TRP-2495,AST-041,DRV-044,2024-11-30,Kenya,Eldoret,Kenya,Mombasa,Pharmaceuticals,Prescription medications,6354,1051,Agricultural Traders Uganda,Retail,2024-11-30 04:00:47,2024-11-30 04:11:47,2024-11-30 11:03:47,2024-11-30 11:13:39,372,73.4,Completed,7624.8,263.09,0,None
TRP-2496,AST-079,DRV-036,2024-12-24,Tanzania,Dar es Salaam,Tanzania,Mbeya,Industrial,Processing equipment,1590,939,Beverage Distributors Tanzania,NGO,2024-12-24 07:00:27,2024-12-24 07:33:27,2024-12-24 13:50:32,2024-12-24 13:53:40,296,56.0,Completed,159.0,167.63,0,None
TRP-2497,AST-038,DRV-119,2025-02-03,Kenya,Eldoret,Kenya,Nakuru,Automotive,Motor oils and lubricants,5091,452,Fashion Retail Kenya,E-commerce,2025-02-03 06:15:36,2025-02-03 06:03:36,2025-02-03 18:43:33,2025-02-03 20:49:14,677,109.8,Completed,1425.48,470.14,2.1,Loading delay at origin
TRP-2498,AST-003,DRV-105,2024-08-10,Kenya,Kisumu,Ethiopia,Bahir Dar,FMCG,Snacks and confectionery,6385,679,Retail Solutions Ethiopia,E-commerce,2024-08-10 06:45:57,2024-08-10 07:02:57,2024-08-10 16:25:05,2024-08-10 16:40:50,517,84.8,Completed,1596.25,355.2,0,None
TRP-2499,AST-049,DRV-103,2024-03-21,Kenya,Nairobi,Rwanda,Ruhengeri,Agricultural,Coffee beans,939,1158,Telecom Solutions Kenya,E-commerce,2024-03-21 05:45:25,2024-03-21 06:08:25,2024-03-21 14:15:52,2024-03-21 14:42:33,458,72.1,Completed,140.85,238.52,0,None
TRP-2500,AST-094,DRV-138,2024-10-27,Tanzania,Mbeya,Tanzania,Arusha,Pharmaceuticals,Medical supplies and vaccines,5460,811,Supermart Tanzania,Retail,2024-10-27 08:30:45,2024-10-27 08:27:45,2024-10-27 17:08:09,2024-10-27 19:49:16,521,86.4,Completed,6552.0,301.34,2.7,Road construction
TRP-2501,AST-098,DRV-044,2024-09-24,Kenya,Kisumu,Kenya,Eldoret,Construction,Plumbing supplies,5192,980,Trade Partners Kenya,Manufacturing,2024-09-24 04:30:45,2024-09-24 04:55:45,2024-09-24 18:06:19,2024-09-24 18:12:03,766,134.3,Completed,623.04,408.57,0,None
TRP-2502,AST-046,DRV-117,2024-08-05,Kenya,Nairobi,Kenya,Mombasa,Pharmaceuticals,Diagnostic supplies,3059,234,Supermart Tanzania,Retail,2024-08-05 08:45:12,2024-08-05 08:43:12,2024-08-05 16:51:39,2024-08-05 17:02:26,490,87.9,Completed,3670.8,307.89,0,None
TRP-2503,AST-063,DRV-133,2024-09-12,Tanzania,Dar es Salaam,Tanzania,Dodoma,Construction,Steel and metal products,722,935,HealthCare Solutions Rwanda,Healthcare,2024-09-12 08:45:55,2024-09-12 09:19:55,2024-09-12 21:41:55,2024-09-12 23:19:51,788,122.6,Completed,86.64,458.41,1.6,Loading delay at origin
TRP-2504,AST-026,DRV-040,2024-05-23,Tanzania,Mwanza,Tanzania,Mbeya,FMCG,Snacks and confectionery,4214,900,Telecom Solutions Uganda,Government,2024-05-23 07:15:41,2024-05-23 07:49:41,2024-05-23 18:39:57,2024-05-23 19:00:00,629,97.2,Completed,1053.5,413.47,0,None
TRP-2505,AST-045,DRV-099,2024-04-01,Ethiopia,Gondar,Ethiopia,Bahir Dar,Automotive,Tires and batteries,3604,911,Electronics Hub Tanzania,NGO,2024-04-01 04:15:33,2024-04-01 04:56:33,2024-04-01 18:18:33,2024-04-01 18:29:51,712,125.5,Completed,1009.12,397.27,0,None
TRP-2506,AST-115,DRV-054,2024-07-08,Tanzania,Arusha,Ethiopia,Addis Ababa,FMCG,Personal care products,1119,482,Retail Solutions Ethiopia,E-commerce,2024-07-08 06:30:51,2024-07-08 06:20:51,2024-07-08 21:57:09,2024-07-08 22:33:36,923,182.3,Completed,279.75,647.58,0.6,Security checkpoint
TRP-2507,AST-045,DRV-099,2024-07-20,Ethiopia,Bahir Dar,Ethiopia,Dire Dawa,Electronics,Smartphones and tablets,4154,816,Industrial Suppliers Ethiopia,Retail,2024-07-20 07:30:35,2024-07-20 07:54:35,2024-07-20 20:55:07,2024-07-20 21:17:04,721,111.5,Completed,1453.9,406.25,0,None
TRP-2508,AST-044,DRV-001,2025-02-10,Uganda,Mbarara,Ethiopia,Mekele,FMCG,Household cleaning items,2842,165,Telecom Solutions Kenya,Healthcare,2025-02-10 04:15:51,2025-02-10 04:58:51,2025-02-11 06:32:40,2025-02-11 18:32:28,1439,225.0,Completed,710.5,998.76,12.0,Driver rest period
TRP-2509,AST-109,DRV-047,2024-02-04,Kenya,Nakuru,Kenya,Nakuru,Electronics,Smartphones and tablets,4622,844,Fashion Retail Kenya,E-commerce,2024-02-04 04:45:20,2024-02-04 05:00:20,2024-02-04 06:16:32,2024-02-04 15:50:50,65,11.3,Completed,1617.7,41.52,9.6,Driver rest period
TRP-2510,AST-105,DRV-043,2024-07-05,Uganda,Kampala,Kenya,Nakuru,Automotive,Motor oils and lubricants,6270,258,AgriExport Tanzania,E-commerce,2024-07-05 07:15:10,2024-07-05 07:10:10,2024-07-06 08:34:44,2024-07-06 08:07:03,1264,227.2,Completed,1755.6,663.06,0,None
TRP-2511,AST-113,DRV-076,2024-02-21,Rwanda,Gisenyi,Rwanda,Cyangugu,Automotive,Tires and batteries,1297,1043,Telecom Solutions Uganda,Government,2024-02-21 06:00:04,2024-02-21 06:29:04,2024-02-21 13:39:22,2024-02-21 14:08:25,398,68.2,Completed,363.16,241.87,0,None
TRP-2512,AST-087,DRV-002,2024-01-08,Tanzania,Arusha,Rwanda,Gisenyi,Textiles,Clothing and fabrics,6243,805,Agricultural Traders Ethiopia,Wholesale,2024-01-08 07:00:16,2024-01-08 07:38:16,2024-01-09 02:20:15,2024-01-09 06:48:04,1279,238.9,Completed,1373.46,896.2,4.5,Vehicle maintenance issue
TRP-2513,AST-119,DRV-022,2024-01-06,Ethiopia,Bahir Dar,Ethiopia,Gondar,FMCG,Packaged foods and beverages,4638,325,AutoParts Plus Rwanda,Manufacturing,2024-01-06 07:30:12,2024-01-06 08:09:12,2024-01-06 13:31:19,2024-01-06 13:28:54,304,54.6,Completed,1159.5,166.58,0,None
TRP-2514,AST-114,DRV-015,2024-12-21,Uganda,Kampala,Uganda,Mbarara,Telecommunications,Network equipment,2664,87,AgriExport Kenya,NGO,2024-12-21 08:00:14,2024-12-21 08:10:14,2024-12-21 18:07:31,2024-12-21 17:42:27,549,85.6,Completed,1065.6,281.86,0,None
TRP-2515,AST-034,DRV-099,2024-01-17,Ethiopia,Mekele,Ethiopia,Mekele,Pharmaceuticals,Diagnostic supplies,4705,210,Retail Solutions Ethiopia,Wholesale,2024-01-17 07:30:13,2024-01-17 08:10:13,2024-01-17 10:10:07,2024-01-17 11:23:01,106,18.4,Completed,5646.0,74.38,1.2,Road construction
TRP-2516,AST-119,DRV-022,2024-12-24,Ethiopia,Bahir Dar,Ethiopia,Addis Ababa,FMCG,Household cleaning items,4576,376,BuildMart Kenya,NGO,2024-12-24 08:15:35,2024-12-24 08:44:35,2024-12-24 16:52:21,2024-12-24 16:24:00,470,76.9,Completed,1144.0,328.24,0,None
TRP-2517,AST-084,DRV-133,2024-02-13,Tanzania,Mwanza,Tanzania,Mwanza,Electronics,Audio equipment,6186,1156,AgriExport Uganda,E-commerce,2024-02-13 08:15:58,2024-02-13 08:47:58,2024-02-13 09:28:04,2024-02-13 09:18:18,58,9.9,Completed,2165.1,32.15,0,None
TRP-2518,AST-013,DRV-048,2024-02-08,Uganda,Entebbe,Uganda,Gulu,Electronics,Home appliances,4434,408,BuildMart Kenya,NGO,2024-02-08 04:45:50,2024-02-08 04:37:50,2024-02-08 18:11:24,2024-02-08 21:01:37,739,139.4,Completed,1551.9,475.0,2.8,Loading delay at origin
TRP-2519,AST-020,DRV-104,2024-06-06,Rwanda,Butare,Tanzania,Dar es Salaam,Construction,Electrical fittings,5692,507,BuildMart Uganda,Healthcare,2024-06-06 08:30:18,2024-06-06 08:52:18,2024-06-07 05:57:18,2024-06-07 08:42:08,1145,181.0,Completed,683.04,776.43,2.7,Client unavailable
TRP-2520,AST-017,DRV-089,2024-03-21,Kenya,Kisumu,Tanzania,Dar es Salaam,Beverages,Bottled water,4918,516,FoodDistributors Uganda,Manufacturing,2024-03-21 05:45:40,2024-03-21 06:16:40,2024-03-21 16:13:09,2024-03-21 20:07:09,504,81.0,Completed,885.24,264.25,3.9,Client unavailable
TRP-2521,AST-003,DRV-105,2024-05-29,Kenya,Mombasa,Kenya,Nairobi,Electronics,Laptops and computers,4940,432,Construction Supplies Kenya,E-commerce,2024-05-29 04:30:08,2024-05-29 05:00:08,2024-05-29 19:40:17,2024-05-29 19:24:33,792,127.5,Completed,1729.0,558.54,0,None
TRP-2522,AST-058,DRV-077,2025-02-04,Rwanda,Butare,Kenya,Eldoret,Industrial,Industrial chemicals,2713,1036,FoodDistributors Ethiopia,Wholesale,2025-02-04 05:45:51,2025-02-04 05:39:51,2025-02-04 15:07:31,2025-02-04 14:48:18,563,99.2,Completed,271.3,325.35,0,None
TRP-2523,AST-098,DRV-044,2025-01-18,Kenya,Mombasa,Kenya,Nakuru,Telecommunications,Mobile phones,4642,64,FoodDistributors Tanzania,E-commerce,2025-01-18 07:45:13,2025-01-18 07:48:13,2025-01-18 21:49:33,2025-01-18 22:03:47,695,117.6,Completed,1856.8,474.78,0,None
TRP-2524,AST-038,DRV-119,2024-03-17,Kenya,Eldoret,Kenya,Nairobi,Agricultural,Fresh produce,2952,512,Beverage Distributors Kenya,E-commerce,2024-03-17 06:30:02,2024-03-17 06:49:02,2024-03-17 16:45:23,2024-03-17 17:03:05,671,121.2,Completed,442.8,379.79,0,None
TRP-2525,AST-109,DRV-047,2024-04-24,Kenya,Nairobi,Kenya,Eldoret,Telecommunications,Cables and accessories,3977,180,FoodDistributors Tanzania,E-commerce,2024-04-24 08:15:13,2024-04-24 08:40:13,2024-04-24 23:03:56,2024-04-24 23:27:27,738,123.1,Completed,1590.8,427.16,0,None
TRP-2526,AST-114,DRV-015,2024-02-11,Uganda,Mbarara,Uganda,Gulu,Electronics,Audio equipment,2962,743,Fashion Retail Tanzania,Healthcare,2024-02-11 07:45:45,2024-02-11 07:51:45,2024-02-11 22:07:41,2024-02-11 22:10:30,711,116.2,Completed,1036.7,456.81,0,None
TRP-2527,AST-109,DRV-047,2024-07-07,Kenya,Nakuru,Kenya,Nairobi,Electronics,Smartphones and tablets,4369,359,AgriExport Rwanda,Government,2024-07-07 08:45:47,2024-07-07 08:46:47,2024-07-07 22:00:45,2024-07-07 21:42:51,732,130.1,Completed,1529.15,520.75,0,None
TRP-2528,AST-081,DRV-122,2024-12-22,Uganda,Kampala,Uganda,Mbarara,FMCG,Packaged foods and beverages,2751,604,Electronics Hub Tanzania,Retail,2024-12-22 06:00:34,2024-12-22 06:23:34,2024-12-22 14:23:35,2024-12-22 14:04:26,484,79.0,Completed,687.75,341.51,0,None
TRP-2529,AST-040,DRV-070,2024-02-03,Kenya,Nakuru,Kenya,Eldoret,Textiles,Bedding and linens,685,600,Agricultural Traders Ethiopia,Wholesale,2024-02-03 04:15:22,2024-02-03 04:03:22,2024-02-03 16:34:22,2024-02-03 16:52:26,675,108.2,Completed,150.7,375.02,0,None
TRP-2530,AST-047,DRV-102,2024-10-23,Rwanda,Ruhengeri,Rwanda,Gisenyi,Telecommunications,Network equipment,3173,476,Industrial Suppliers Kenya,Wholesale,2024-10-23 04:15:27,2024-10-23 04:12:27,2024-10-23 14:22:41,2024-10-23 14:17:12,569,96.5,Completed,1269.2,335.11,0,None
TRP-2531,AST-076,DRV-041,2024-05-05,Kenya,Eldoret,Kenya,Kisumu,FMCG,Snacks and confectionery,1145,1179,Industrial Suppliers Kenya,Wholesale,2024-05-05 07:45:38,2024-05-05 08:00:38,2024-05-05 16:32:06,2024-05-05 21:01:36,399,63.5,Completed,286.25,249.25,4.5,Fuel shortage
TRP-2532,AST-079,DRV-036,2024-05-19,Tanzania,Dar es Salaam,Ethiopia,Mekele,Automotive,Motor oils and lubricants,1049,496,HealthCare Solutions Kenya,Wholesale,2024-05-19 08:30:35,2024-05-19 08:16:35,2024-05-19 23:28:11,2024-05-19 23:54:19,732,130.7,Completed,293.72,507.01,0,None
TRP-2533,AST-026,DRV-040,2024-06-05,Tanzania,Mbeya,Rwanda,Butare,Construction,Steel and metal products,4550,436,AgriExport Uganda,E-commerce,2024-06-05 04:00:58,2024-06-05 03:49:58,2024-06-05 21:49:14,2024-06-05 21:48:36,875,169.2,Completed,546.0,570.35,0,None
